==PROF== Connected to process 159878 (/home/mudler/lagncu/laguna-gen)
==PROF== Disconnected from process 159878
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.92",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Compute Workload Analysis","Issue Slots Busy","%","22.99",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Compute Workload Analysis","Issued Ipc Active","inst/cycle","1.17",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Compute Workload Analysis","SM Busy","%","22.99",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","89.12"
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","Mem Busy","%","25.74",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","Max Bandwidth","%","38.69",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","L1/TEX Hit Rate","%","95.49",
